
Timeframe & Parameter Performance (sorted by total return):
|      | start               | end                 |   lookback |   z_enter |   z_exit |   max_holding |   total_return |       sharpe |            max_dd | pair      |
| 6820 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.559946    |  -4.7607     |      -5.59946e+09 | AAPL,SHEL |
| 1037 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.560465    |  -3.31851    |      -5.69058e+09 | SHEL,VLO  |
| 6821 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.561478    |  -3.67647    |      -5.61478e+09 | AAPL,SHEL |
| 1038 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.561601    |  -3.31045    |      -5.70371e+09 | SHEL,VLO  |
| 3982 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         10 |       2   |      1   |            20 |   -0.561801    |  -4.02575    |      -5.61801e+09 | VLO,XOM   |
| 3981 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         10 |       2   |      1   |            10 |   -0.561801    |  -4.02575    |      -5.61801e+09 | VLO,XOM   |
| 3984 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         20 |       2.5 |      1   |            20 |   -0.562008    |  -3.89648    |      -5.62008e+09 | VLO,XOM   |
| 3983 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.562008    |  -3.89648    |      -5.62008e+09 | VLO,XOM   |
| 3985 | 2021-04-25 00:00:00 | 2022-04-25 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.562294    |  -3.78679    |      -5.62294e+09 | VLO,XOM   |
| 3986 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.56245     |  -3.77869    |      -5.6245e+09  | VLO,XOM   |
| 1039 | 2023-04-15 00:00:00 | 2024-04-14 00:00:00 |         20 |       2.5 |      0.5 |            20 |   -0.563042    |  -4.42882    |      -5.63042e+09 | SHEL,VLO  |
| 1040 | 2024-06-08 00:00:00 | 2025-06-08 00:00:00 |         30 |       2   |      1   |             5 |   -0.563358    |  -4.05805    |      -5.63358e+09 | SHEL,VLO  |
| 1041 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.563559    |  -3.28883    |     -42.0298      | SHEL,VLO  |
| 3987 | 2021-04-25 00:00:00 | 2022-04-25 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.564087    |  -3.81476    |      -5.64087e+09 | VLO,XOM   |
| 3988 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.564266    |  -3.80672    |      -5.64266e+09 | VLO,XOM   |
| 1042 | 2024-04-09 00:00:00 | 2025-04-09 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.564423    |  -3.75908    |      -6.13523e+09 | SHEL,VLO  |
| 3990 | 2024-04-09 00:00:00 | 2025-04-09 00:00:00 |         10 |       2   |      1   |            20 |   -0.565124    |  -4.07639    |      -5.65124e+09 | VLO,XOM   |
| 3989 | 2024-04-09 00:00:00 | 2025-04-09 00:00:00 |         10 |       2   |      1   |            10 |   -0.565124    |  -4.07639    |      -5.65124e+09 | VLO,XOM   |
| 1043 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         30 |       2   |      1   |            20 |   -0.565248    |  -4.34356    |      -5.65248e+09 | SHEL,VLO  |
| 1044 | 2020-01-31 00:00:00 | 2021-01-30 00:00:00 |         30 |       2   |      1   |            20 |   -0.565291    |  -3.02808    |      -5.65291e+09 | SHEL,VLO  |
| 6822 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.565518    |  -3.61576    |      -5.70885e+09 | AAPL,SHEL |
| 3991 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         30 |       2   |      1   |            10 |   -0.565706    |  -3.76932    |      -5.65706e+09 | VLO,XOM   |
| 1045 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         30 |       2   |      1   |            10 |   -0.566008    |  -4.35528    |      -5.66008e+09 | SHEL,VLO  |
| 1046 | 2020-01-31 00:00:00 | 2021-01-30 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.566392    |  -2.52624    |      -5.82549e+09 | SHEL,VLO  |
| 3992 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.566407    |  -2.41534    |      -3.23628e+08 | VLO,XOM   |
| 6823 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2.5 |      1   |            20 |   -0.567043    |  -3.12064    |      -5.76657e+09 | AAPL,SHEL |
| 6824 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.567043    |  -3.12064    |      -5.76657e+09 | AAPL,SHEL |
| 3993 | 2024-04-09 00:00:00 | 2025-04-09 00:00:00 |         10 |       2   |      1   |             5 |   -0.567226    |  -4.06282    |      -5.67226e+09 | VLO,XOM   |
| 6825 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         30 |       2   |      1   |            10 |   -0.567318    |  -4.33327    |      -5.67318e+09 | AAPL,SHEL |
| 3994 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         10 |       2   |      1   |            20 |   -0.567517    |  -3.49476    |      -5.67517e+09 | VLO,XOM   |
| 3995 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         10 |       2   |      1   |            10 |   -0.567517    |  -3.49476    |      -5.67517e+09 | VLO,XOM   |
| 3996 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         10 |       2   |      1   |             5 |   -0.567517    |  -3.49476    |      -5.67517e+09 | VLO,XOM   |
| 1047 | 2020-05-30 00:00:00 | 2021-05-30 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.567737    |  -2.89059    |      -5.67737e+09 | SHEL,VLO  |
| 6826 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.567755    |  -3.92981    |      -5.67755e+09 | AAPL,SHEL |
| 6828 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.568237    |  -3.45166    |      -5.68237e+09 | AAPL,SHEL |
| 6827 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         20 |       2.5 |      0.5 |             5 |   -0.568237    |  -3.45166    |      -5.68237e+09 | AAPL,SHEL |
| 1048 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      1   |             5 |   -0.569071    |  -2.88677    |      -5.82553e+09 | SHEL,VLO  |
| 6830 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         20 |       2.5 |      0.5 |             5 |   -0.569249    |  -3.45416    |      -5.69249e+09 | AAPL,SHEL |
| 6829 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.569249    |  -3.45416    |      -5.69249e+09 | AAPL,SHEL |
| 6831 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.569293    |  -3.45428    |      -5.69293e+09 | AAPL,SHEL |
| 6832 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         20 |       2.5 |      0.5 |             5 |   -0.569293    |  -3.45428    |      -5.69293e+09 | AAPL,SHEL |
| 1049 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.569391    |  -3.52528    |      -5.69391e+09 | SHEL,VLO  |
| 6833 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         20 |       2.5 |      0.5 |            20 |   -0.569549    |  -3.421      |      -5.83202e+09 | AAPL,SHEL |
| 6834 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.570054    |  -3.18953    |      -5.70054e+09 | AAPL,SHEL |
| 3997 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      1   |            10 |   -0.570097    |  -3.83695    |      -5.70097e+09 | VLO,XOM   |
| 3998 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      1   |            20 |   -0.570097    |  -3.83695    |      -5.70097e+09 | VLO,XOM   |
| 3999 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.57037     |  -4.03386    |      -5.7037e+09  | VLO,XOM   |
| 6835 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.57045     |  -3.64908    |      -5.7561e+09  | AAPL,SHEL |
| 4000 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      1   |             5 |   -0.570477    |  -3.84199    |      -5.70477e+09 | VLO,XOM   |
| 1050 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.570561    |  -3.51824    |      -5.70561e+09 | SHEL,VLO  |
| 6836 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         20 |       2.5 |      1   |            20 |   -0.570599    |  -3.46645    |      -5.84252e+09 | AAPL,SHEL |
| 1051 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.570713    |  -3.41176    |      -5.70713e+09 | SHEL,VLO  |
| 4001 | 2021-11-21 00:00:00 | 2022-11-21 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.571021    |  -4.04287    |      -5.71021e+09 | VLO,XOM   |
| 1052 | 2020-06-29 00:00:00 | 2021-06-29 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.571884    |  -2.88941    |      -5.71884e+09 | SHEL,VLO  |
| 1053 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.571966    |  -2.94088    |      -5.71966e+09 | SHEL,VLO  |
| 6837 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.572131    |  -3.12477    |      -5.72131e+09 | AAPL,SHEL |
| 1054 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         30 |       2   |      1   |            20 |   -0.57218     |  -4.19753    |      -5.81006e+09 | SHEL,VLO  |
| 1055 | 2024-06-08 00:00:00 | 2025-06-08 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.572251    |  -3.90595    |      -5.72251e+09 | SHEL,VLO  |
| 4002 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.572511    |  -3.84922    |      -5.72511e+09 | VLO,XOM   |
| 1056 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         30 |       2   |      1   |            10 |   -0.572939    |  -4.20827    |      -5.81765e+09 | SHEL,VLO  |
| 6838 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.573228    |  -3.71631    |      -5.73228e+09 | AAPL,SHEL |
| 1057 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.573346    |  -3.77829    |      -5.73346e+09 | SHEL,VLO  |
| 1058 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.574218    |  -3.78643    |      -5.74218e+09 | SHEL,VLO  |
| 4003 | 2021-04-25 00:00:00 | 2022-04-25 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.575131    |  -3.75735    |      -5.75131e+09 | VLO,XOM   |
| 4004 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.575322    |  -3.74908    |      -5.75322e+09 | VLO,XOM   |
| 6839 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2.5 |      1   |            20 |   -0.575523    |  -3.76099    |      -5.75523e+09 | AAPL,SHEL |
| 6840 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.57563     |  -4.38896    |      -5.7563e+09  | AAPL,SHEL |
| 4005 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         10 |       2   |      1   |             5 |   -0.575818    |  -3.99845    |      -5.75818e+09 | VLO,XOM   |
| 4006 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      1   |             5 |   -0.575945    |  -4.03199    |      -5.75945e+09 | VLO,XOM   |
| 4007 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2   |      1   |            20 |   -0.576032    |  -4.11171    |      -5.76032e+09 | VLO,XOM   |
| 4008 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2   |      1   |            10 |   -0.576032    |  -4.11171    |      -5.76032e+09 | VLO,XOM   |
| 4009 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.576131    |  -4.02438    |      -5.76131e+09 | VLO,XOM   |
| 6841 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         30 |       2   |      1   |             5 |   -0.576205    |  -4.45479    |      -5.76205e+09 | AAPL,SHEL |
| 6842 | 2022-04-20 00:00:00 | 2023-04-20 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.577052    |  -4.07323    |      -1.96972e+08 | AAPL,SHEL |
| 6843 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.577257    |  -3.75772    |      -5.77257e+09 | AAPL,SHEL |
| 6844 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       2.5 |      1   |             5 |   -0.577612    |  -3.96194    |      -5.77612e+09 | AAPL,SHEL |
| 6845 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2.5 |      0.5 |             5 |   -0.577968    |  -3.21029    |      -5.77968e+09 | AAPL,SHEL |
| 6846 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         30 |       2   |      1   |             5 |   -0.578164    |  -4.33002    |      -5.78164e+09 | AAPL,SHEL |
| 6847 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.57849     |  -3.86626    |      -5.7849e+09  | AAPL,SHEL |
| 6849 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.578825    |  -3.98712    |      -5.78825e+09 | AAPL,SHEL |
| 6848 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       2.5 |      1   |            20 |   -0.578825    |  -3.98712    |      -5.78825e+09 | AAPL,SHEL |
| 6850 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.579111    |  -4.03111    |      -5.79111e+09 | AAPL,SHEL |
| 6851 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2.5 |      0.5 |            20 |   -0.57937     |  -3.74931    |      -5.7937e+09  | AAPL,SHEL |
| 6852 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         30 |       2   |      1   |            20 |   -0.579711    |  -4.43395    |      -5.79711e+09 | AAPL,SHEL |
| 4011 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      1   |            10 |   -0.580713    |  -4.06467    |      -5.80713e+09 | VLO,XOM   |
| 4010 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      1   |            20 |   -0.580713    |  -4.06467    |      -5.80713e+09 | VLO,XOM   |
| 6853 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       2.5 |      1   |            20 |   -0.5814      |  -3.76893    |      -5.814e+09   | AAPL,SHEL |
| 4012 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.581709    |  -3.88357    |      -5.82437e+09 | VLO,XOM   |
| 1059 | 2020-05-30 00:00:00 | 2021-05-30 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.582125    |  -2.92376    |      -5.82125e+09 | SHEL,VLO  |
| 6854 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.582523    |  -3.53844    |      -5.84252e+09 | AAPL,SHEL |
| 6855 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.582697    |  -3.90008    |      -5.82697e+09 | AAPL,SHEL |
| 6856 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         30 |       2   |      1   |             5 |   -0.582977    |  -4.09312    |      -5.82977e+09 | AAPL,SHEL |
| 6857 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.583488    |  -4.16022    |      -5.83488e+09 | AAPL,SHEL |
| 6858 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.583675    |  -3.5424     |      -5.85282e+09 | AAPL,SHEL |
| 6859 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         20 |       2.5 |      1   |            10 |   -0.583725    |  -3.54259    |      -5.85327e+09 | AAPL,SHEL |
| 1060 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.584109    |  -3.7463     |      -5.84109e+09 | SHEL,VLO  |
| 1061 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      1   |            20 |   -0.5844      |  -4.27737    |      -5.844e+09   | SHEL,VLO  |
| 1062 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.584677    |  -3.6361     |      -5.9327e+09  | SHEL,VLO  |
| 6860 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.584775    |  -3.82767    |      -5.84775e+09 | AAPL,SHEL |
| 1064 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      1   |            20 |   -0.584886    |  -2.96499    |      -5.98368e+09 | SHEL,VLO  |
| 1063 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      1   |            10 |   -0.584886    |  -2.96499    |      -5.98368e+09 | SHEL,VLO  |
| 1065 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      1   |            10 |   -0.585135    |  -4.28802    |      -5.85135e+09 | SHEL,VLO  |
| 1066 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.585159    |  -2.59606    |      -1.01539e+09 | SHEL,VLO  |
| 6861 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.585676    |  -3.78193    |      -6.00828e+09 | AAPL,SHEL |
| 6862 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.585892    |  -3.18725    |      -5.95506e+09 | AAPL,SHEL |
| 1067 | 2020-06-29 00:00:00 | 2021-06-29 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.586386    |  -2.9217     |      -5.86386e+09 | SHEL,VLO  |
| 1068 | 2023-07-14 00:00:00 | 2024-07-13 00:00:00 |         30 |       2.5 |      1   |            20 |   -0.586444    |  -4.32032    |      -5.86444e+09 | SHEL,VLO  |
| 4013 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         30 |       2.5 |      0.5 |            10 |   -0.586819    |  -3.96287    |      -5.86819e+09 | VLO,XOM   |
| 6863 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         30 |       2   |      1   |             5 |   -0.587208    |  -3.7649     |      -5.87208e+09 | AAPL,SHEL |
| 4014 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.587514    |  -4.04312    |      -5.87514e+09 | VLO,XOM   |
| 6864 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.588023    |  -3.9792     |      -5.88023e+09 | AAPL,SHEL |
| 4015 | 2020-01-31 00:00:00 | 2021-01-30 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.588437    |  -3.1408     |      -1.0583e+08  | VLO,XOM   |
| 6865 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2.5 |      0.5 |            10 |   -0.588725    |  -3.97319    |      -5.88725e+09 | AAPL,SHEL |
| 1069 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         30 |       2.5 |      0.5 |            20 |   -0.589052    |  -3.40496    |      -5.89052e+09 | SHEL,VLO  |
| 6866 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         30 |       2   |      1   |             5 |   -0.589409    |  -3.92478    |      -5.89409e+09 | AAPL,SHEL |
| 4016 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2   |      1   |             5 |   -0.590026    |  -4.08109    |      -5.90026e+09 | VLO,XOM   |
